label,content
__problem__,"阅读经典现在退会有退选标志么
"
__noproblem__,"空调一直开着
"
__problem__,"你想安♂慰他一下吗
"
__noproblem__,"三年硕
"
__problem__,"为什么二栋来电了，六栋还没有来，六栋不住人[CQ:face,id=14]
"
__noproblem__,"尚未录取
"
__problem__,"是旁边那个建筑吗
"
__noproblem__,"上课玩手机打瞌睡的一大片
"
__problem__,"请问计算机有导学课吗（没看到。。）
"
__noproblem__,"神仙学妹～
"
__problem__,"扫码知道比赛结果是什么玩意儿吗
"
__noproblem__,"mhnb！
"
__problem__,"选课在手机上能进行吗
"
__noproblem__,"我也看到你了
"
__problem__,"为什么江苏也是澡堂
"
__noproblem__,"这里也有
"
__problem__,"诶我可以去吗
"
__noproblem__,"谢谢啦
"
__problem__,"还是物理的
"
__noproblem__,"可能因为我们这里没有女装大佬
"
__problem__,"被录取了有手机短信通知吗
"
__noproblem__,"雨我无瓜+1
"
__problem__,"南大人还怕英语
"
__noproblem__," 戴眼镜低头玩手机那个
"
__problem__,"其他吗
"
__noproblem__,"0.0 咖喱你为嘛不问我呀hhh
"
__problem__,"第一节瑜伽课要带瑜伽垫么
"
__noproblem__,"害怕无效
"
__problem__,"有1吗
"
__noproblem__,"（
"
__problem__,"请问微信图书馆绑定用户名和密码是填什么呢
"
__noproblem__,"好吧
"
__problem__,"你要看吗！
"
__noproblem__,"  第&#91;239&#93;签 解签：如援引外力助达目的後，要对外力有适当控制，以免外力从此将已束缚举债。
"
__problem__,"南京东站没有迎新的吧
"
__noproblem__,"Ta已经是你的奴隶啦，无需再买！
"
__problem__,"可以补选一门吗
"
__noproblem__,"罗人挺温柔
"
__problem__,"学校就一个医院吗
"
__noproblem__,"好的谢谢
"
__problem__,"这是啥
"
__noproblem__,"没有
"
__problem__,"那真的忘记了怎么办呢
"
__noproblem__,"学长 乒乓球馆在体育馆的哪啊
"
__problem__,"全国卷难吗
"
__noproblem__,"。。。
"
__problem__,"吗
"
__noproblem__,"小事
"
__problem__," 哎
"
__noproblem__,"入不敷出
"
__problem__,"可以在25报道之前取到吗
"
__noproblem__,"比如这个号
"
__problem__,"但是为什么没有提前预热呢/笑哭
"
__noproblem__,"/幽灵看到大家都说自己菜我就放心了
"
__problem__,"你可以试着自己算一下对比一下是不是因为这门课的原因降低的（逃
"
__noproblem__,"终于等到你
"
__problem__,"广泛现象 校园网日常 上学期期末校园网什么硬件更新之后就没怎么好过
"
__noproblem__,"求问有没有研讨导读通识的时间表，想提前规划好，然后下午直接选
"
__problem__,"[CQ:emoji,id=128514]在哪买
"
__noproblem__,"军训很水的
"
__problem__,"都是便服
"
__noproblem__,"可以，南门进
"
__problem__,"外院也要分级考试吗
"
__noproblem__,"/扯一扯
"
__problem__,"请问充电宝买多少钱的比较好以前没买过，听人说劣质品甚至会爆炸
"
__noproblem__,"什么考试
"
__problem__,"请问 中国移动 可以
"
__noproblem__,"急等，谢谢
"
__problem__,"请问补选的时候还能补本专业选修课吗
"
__noproblem__,"是这样的
"
__problem__,"所选课程的学分是否还可以查
"
__noproblem__,"dei
"
__problem__,"取票时候为什么没取出来是联程票或者区间问题去人工，如果在区间外就去人工补全票。
"
__noproblem__,"结果两个人一起进步
"
__problem__,"学校里面可以吸烟吗
"
__noproblem__,"楼下有
"
__problem__,"体检不是在报到之后吗
"
__noproblem__,"好的
"
__problem__,"应该是知道的....因为我记得有个提示语是什么“请勿重复通过”还是啥的....
"
__noproblem__,"男生去健身房不都是去拍照的嘛
"
__problem__,"这么恐怖吗
"
__noproblem__," 开学那会哦。
"
__problem__," 我们这一级的话，院学生会组织同学在校门口专门接新生，不知道你所在的学院是不是也有这样的安排
"
__noproblem__,"你现在在学校买到的路由器一定是贵的
"
__problem__,"请问经典阅读计划的网为什么一直登不上去啊
"
__noproblem__,"生科应该只需要面试吧
"
__problem__,"外面在干啥
"
__noproblem__,"另：关注nju助手，有可能有机会更换校园卡照片
"
__problem__,"学号是啥
"
__noproblem__,"忽略“寒假”，网站管理人员没改
"
__problem__,"emmm怎么看我选的课多少学分
"
__noproblem__,"没玩过吧
"
__problem__,"/doge
"
__noproblem__,"认清楚自己的能力
"
__problem__,"170可以吗
"
__noproblem__,"/托腮
"
__problem__,"这个群当时不是不允许发广告吗[CQ:emoji,id=128514][CQ:emoji,id=128514][CQ:emoji,id=128514][CQ:emoji,id=128514]我记得当时还不能太水来着[CQ:emoji,id=128514][CQ:emoji,id=128514][CQ:emoji,id=128514][CQ:emoji,id=128514][CQ:emoji,id=128514]
"
__noproblem__,"谢谢
"
__problem__,"这个怎么搞呢
"
__noproblem__,"审核一般要多久
"
__problem__,"讲座一般都是谁都可以听吧……它又贴了海报，不就是为了宣传嘛
"
__noproblem__,"长得好看
"
__problem__," 是在鼓楼校区
"
__noproblem__," 谢谢
"
__problem__,"得到最后…
"
__noproblem__,"除夕快乐！
"
__problem__,"还是八点开吗
"
__noproblem__,"对不起
"
__problem__," 阿玛尼吗！
"
__noproblem__,"凉凉
"
__problem__,"请问现在vpn3.nju.edu.cn这个登进去打开不了图书馆怎么解
"
__noproblem__,"丛进进大佬佬
"
__problem__,"空调不得劲那夏天冬天温度开的多少度
"
__noproblem__,"不行不能重，除非申请免修不免考
"
__problem__,"怎么发闪照啊[CQ:emoji,id=128166][CQ:emoji,id=128166]
"
__noproblem__,"姐姐实习不容易
"
__problem__,"为什么刚才我的银行卡里无缘无故打了两百元
"
__noproblem__,"阿哈
"
__problem__,"请问，机房都是什么时候开门
"
__noproblem__,"今年蛤交在江苏好像掉了一两百名
"
__problem__," 我刚刚给你截图了没有看到吗
"
__noproblem__,"行了，我话太多了。。。。
"
__problem__,"军训服装是长袖还是短袖
"
__noproblem__,"我们学校有一些人的通知书都到了
"
__problem__,"约吗
"
__noproblem__,"可以发照片
"
__problem__,"请问我们学生的读书证号和密码是什么
"
__noproblem__,"上面回答
"
__problem__,"想问一下笔记本屏幕色差怎么解决……颜色校准调了半天都还是和手机上的显色差异较大
"
__noproblem__,"666
"
__problem__,"请问下，软院大一的计算系统基础最后期末考试～笔试和上机是分开的吗
"
__noproblem__,"限半小时
"
__problem__,"所以开学前必须要买吗
"
__noproblem__,"理论上会通知一下
"
__problem__," 你不去值夜班吗
"
__noproblem__,"是咋回事鸭
"
__problem__,"今年微积分咋了
"
__noproblem__,"[CQ:face,id=146]
"
__problem__,"请问我GPA4.9，如何提高
"
__noproblem__,"只因你太美
"
__problem__,"我也想问那批人是怎么来的
"
__noproblem__,"学校盈亏自负的
"
__problem__,"有人开黑吗嘻嘻嘻
"
__noproblem__,"但是他们真的很吓人
"
__problem__,"真的有后坐力
"
__noproblem__,"萌化很强了。。
"
__problem__,"进群吗[CQ:face,id=67]
"
__noproblem__,"学弟是真的nb
"
__problem__,"现在私家车可以停到宿舍附近么
"
__noproblem__,"没有[CQ:at,qq=492711989] 
"
__problem__,"那个房地产管理处网页是什么
"
__noproblem__,"点紫色部分的右上角
"
__problem__," 宿管阿姨不允许女生出去[CQ:face,id=32]
"
__noproblem__,"新年快乐！
"
__problem__,"再问一下有大流感的群吗(21_21)
"
__noproblem__,"学长学姐
"
__problem__,"请问宿舍停电能去洗澡吗
"
__noproblem__,"最靓的仔我看到你了
"
__problem__,"请问一下机考口语是怎么一回事，完全不明白怎么在机器上考口语/泪奔
"
__noproblem__,"完了，洗不白了
"
__problem__," 不就你吗
"
__noproblem__,"被梯坎打败
"
__problem__,"请问学校哪里能买到邮票
"
__noproblem__,"我不是青铜
"
__problem__,"迎新网上填了绿色通道 但学费已经扣了 还要去绿色通道处办什么吗
"
__noproblem__,"我强推京华烟云
"
__problem__,"问下假如我和我同学正好一个系，宿舍想分到一块，那我应该到校以后和宿舍老师联系还是现在就和老师咨询联系好呢
"
__noproblem__,"开了
"
__problem__," 那今天进都进不去是吗QAQ
"
__noproblem__," 我们被小姐姐给刨了
"
__problem__,"饮水机呢
"
__noproblem__,"好吧
"
__problem__,"昨晚都熬夜了
"
__noproblem__,"偷窥
"
__problem__,"衣服褪色染上颜色的部分学校洗衣处能处理吗
"
__noproblem__,"剃光了适应下
"
__problem__,"for example
"
__noproblem__,"不知道是哪个啊
"
__problem__,"请问我GPA4.9，如何提高
"
__noproblem__,"应该是百分百
"
__problem__,"移动在哪里……
"
__noproblem__," 签到成功！
"
__problem__,"怎么学长就高辞了
"
__noproblem__,"对
"
__problem__,"快递最多可以在学校放几天啊[CQ:face,id=32][CQ:face,id=32]
"
__noproblem__,"这东西应该哪都有吧。
"
__problem__,"青梅
"
__noproblem__,"呵，连微信定制红包都没有的五百本/斜眼笑
"
__problem__,"重新登录的话是要用学号登录吗，可是为什么显示错误
"
__noproblem__,"只不过只需要最基本功能就行
"
__problem__," 几个人也可以选吗
"
__noproblem__,"看专业
"
__problem__,"问一下哦，南京市车子有限单双号的吗
"
__noproblem__,"嗯！谢谢啦
"
__problem__,"一楼厕所为啥不开呢
"
__noproblem__,"体检没关系的
"
__problem__,"不难
"
__noproblem__,"26干体检我们
"
__problem__,"被子自己带吗
"
__noproblem__,"在看
"
__problem__,"网测有听力吗
"
__noproblem__,"惨啊
"
__problem__,"怎么办
"
__noproblem__,"后天开始在五食门口的平台上
"
__problem__,"现在还在水群
"
__noproblem__,"五栋的都开了
"
__problem__,"转专业很难吗
"
__noproblem__,"看了之后扔到一边，没有管了
"
__problem__,"一句话能说完吗
"
__noproblem__,"5栋楼下
"
__problem__,"需要我拍个视频证明一下吗 我真的尽力了
"
__noproblem__,"开学补退选
"
__problem__,"那个，跨专业选课挂的话会怎么样
"
__noproblem__,"没有
"
__problem__,"你和他一个宿舍楼吗
"
__noproblem__,"我
"
__problem__,"校学生会的面试是不是已经结束了
"
__noproblem__,"有的难度还是挺大的（比如走进光电世界
"
__problem__,"学长学姐请问一下，我是8.25 12:10到，但那个到站时间的选择是00:00-1:00，我是不是可以自己填12:00-1300
"
__noproblem__,"是的
"
__problem__,"影响观感吗
"
__noproblem__,"哦
"
__problem__,"空着的是指没事吗
"
__noproblem__," 南京大学图书馆网站，里面有读秀，读秀上电子书资源很丰富的。
"
__problem__,"南京有蛇吗OvO
"
__noproblem__,"我高考只有123_(:з」∠)_
"
__problem__,"请问在哪里可以买到南大读本，家里人要
"
__noproblem__,"踢完了
"
__problem__,"游游游戏群
"
__noproblem__,"是考完了慢慢回去听
"
__problem__,"请问有中国文学欣赏举隅的简体横排版本吗[CQ:face,id=118]
"
__noproblem__,"发权服侠
"
__problem__," 积分怎么查询啊
"
__noproblem__,"麻烦
"
__problem__,"行李箱尺寸有要求吗
"
__noproblem__,"看院系，而且就一个学分
"
__problem__,"请问英语第二层次大约多少人
"
__noproblem__,"各院系不同
"
__problem__,"请问
"
__noproblem__,"我们军训啥时候
"
__problem__,"请问有人听说过体育课有篮球裁判课和足球裁判课吗这两个课咋样啊
"
__noproblem__,"唉
"
__problem__," 你确定票的真假
"
__noproblem__,"其实说下忘带卡了就能进去，走来访通道。。
"
__problem__,"火车票，一年可以优惠几次
"
__noproblem__,"上过多少课不等于你有多少技能点
"
__problem__,"诶这个是什么申请助学金嘛
"
__noproblem__,"也就是说
"
__problem__,"新体育馆在哪
"
__noproblem__,"马上撤不了了/斜眼笑
"
__problem__,"四个人
"
__noproblem__,"没事没事啊 你把手机手电筒开开
"
__problem__,"新生是不是一般都在仙林校区喃
"
__noproblem__,"一个大类
"
__problem__,"南大有微信群吗...
"
__noproblem__,"没爆过没爆过
"
__problem__,"请问考试用的耳机的电池是几号的
"
__noproblem__,"不用
"
__problem__,"那什么，口味怎么样
"
__noproblem__,"周四下午有没有参加见面会的学弟五点半可以到教超门口往教室帮忙搬一下东西顺便帮忙布置一下教室/小纠结
"
__problem__,"一剪梅
"
__noproblem__,"不敢不敢
"
__problem__,"科比
"
__noproblem__,"地铁口或者和园都有
"
__problem__,"学。。。学姐
"
__noproblem__,"这人数大概4个差不多
"
__problem__,"冬天手洗吗
"
__noproblem__,"阿里嘎多(07▽｀)ノ
"
__problem__,"想问一下，这个申请应在何时提出
"
__noproblem__," 小姐姐你再哪里呀
"
__problem__,"请问学校游泳馆放假开门吗
"
__noproblem__,"教室学校还没排出来。。。
"
__problem__,"你们现在在学校干什么/托腮
"
__noproblem__,"闪现到前面
"
__problem__,"搜不到紫荆还是在紫荆上搜不到东西啊
"
__noproblem__,"基本免费无限量到十月/羊驼
"
__problem__,"学长怎么了
"
__noproblem__,"我们班同学王者
"
__problem__,"请问现在可以知道2020年的寒假放假日期吗..也就是下学期的校历看群文件好像只有这学期的
"
__noproblem__,"我也做了。。。
"
__problem__,"请问宿舍钥匙是在宿舍楼楼下就可以领到吗，要出示什么证件，可以先去把东西放到宿舍里再去找学长学姐走流程吗（毕竟行李挺多的）
"
__noproblem__,"四人的
"
__problem__,"请问一下图书馆电脑上那个查询系统，在自己的电脑上可以查吗
"
__noproblem__,"＋1都点不上
"
__problem__,"对了，这位同学是不是了解galgame啊[CQ:at,qq=1197334522] 
"
__noproblem__,"害怕
"
__problem__,"老门东南京眼
"
__noproblem__,"问一下
"
__problem__,"高频变动专业意向，会有什么影响
"
__noproblem__,"我下本了
"
__problem__,"禁言预警
"
__noproblem__,"我的群名片加宿舍号哦。
"
__problem__,"你萌现在有课吗
"
__noproblem__,"有，只不过现在没出来那个选项
"
